ID,k,Features,m,#Matches,Indices,max(dists),min(dists),med(dists),P,p-value,Sig_Hochber
104,1,0,43,9,"[4061, 9362, 9199, 6100, 2512, 9036, 5937, 5774, 4183, 8383]",3.429,2.487,3.24,1.904135457457958e-06,1.0358422029327717e-24,True
105,1,0,43,9,"[6238, 2976, 3139, 2813, 2609, 6564, 6034, 9296, 6075, 2405]",3.343,2.498,3.232,0.0006112775830147145,0.07206592664490806,False
106,1,3,43,9,"[4506, 7768, 648, 1384, 4866, 8128, 4739, 8001, 16, 4576]",4.372,2.499,3.97,2.3109945699802134e-09,7.30207342764586e-54,True
107,1,2,43,9,"[6835, 3410, 38, 2055, 7142, 2836, 1423, 9432, 638, 3574]",4.013,2.585,3.56,1.1991459151178183e-05,9.314762201709456e-17,True
108,1,1,43,9,"[6224, 3615, 7529, 2799, 3460, 2147, 8182, 4920, 4870, 5572]",3.78,2.603,3.474,7.780373509224447e-05,6.984189306550163e-09,True
109,1,2,43,9,"[1458, 2111, 72, 4883, 8145, 8798, 5536, 256, 2763, 4191]",4.185,2.633,3.268,9.138311568492494e-09,6.824815526908949e-48,True
110,1,1,43,9,"[7550, 4288, 8202, 4940, 9283, 2596, 7652, 5593, 8855, 8651]",3.997,2.636,3.579,0.00027744958493567984,0.0004235668743849858,True
111,1,3,43,9,"[4518, 7780, 8013, 660, 4751, 7916, 4877, 4654, 7441, 9378]",4.594,2.656,4.106,1.1898948798214813e-08,9.56107875579899e-47,True
112,1,0,43,9,"[7590, 3961, 9099, 4328, 2738, 6734, 5225, 8324, 8640, 5378]",3.277,2.657,3.119,0.0024946961315693112,0.9995075613393657,False
113,1,3,43,9,"[7066, 1786, 1949, 1623, 5771, 2346, 2672, 8707, 3804, 5445]",3.564,2.66,3.279,3.0673971579121655e-08,1.2389407507719635e-42,True
114,1,0,43,9,"[6250, 3151, 2988, 6576, 6729, 3304, 2580, 5210, 6668, 2784]",3.467,2.664,3.328,0.0013869516649278803,0.8475831204746651,False
115,1,0,43,9,"[7258, 3996, 8196, 2569, 4934, 8359, 8930, 8033, 5668, 5831]",3.956,2.707,3.836,1.903759936524811e-07,1.0492343743920057e-34,True
116,1,3,43,9,"[7041, 3779, 1556, 1719, 6805, 7124, 4228, 7331, 826, 7102]",4.762,2.707,4.559,7.543098628621832e-08,1.0015674680183943e-38,True
117,1,4,43,9,"[1115, 1514, 7609, 2165, 4938, 2125, 5590, 933, 1839, 2001]",4.543,2.718,4.163,5.516378408663126e-09,4.385159628912675e-50,True
118,1,3,43,7,"[3858, 7120, 515, 9118, 5856, 1638, 8466, 1943]",4.54,2.781,4.231,8.978116780273723e-08,7.04984787028347e-30,True
119,1,0,43,9,"[1046, 4746, 8008, 6051, 2463, 9313, 8661, 2626, 3645, 5399]",3.533,2.864,3.308,4.475466178146228e-05,3.681683638525779e-11,True
120,1,0,43,9,"[4340, 6012, 9274, 5849, 9111, 4381, 8948, 2587, 2424, 3688]",3.48,2.866,3.211,7.867564061007474e-06,1.4266927469468132e-18,True
121,1,0,43,9,"[3379, 3338, 3012, 6437, 3175, 6274, 1493, 118, 5499, 6600]",4.161,2.874,4.01,0.00030090442402429056,0.0007824629398725732,True
122,1,2,43,8,"[268, 7806, 4544, 38, 9454, 7372, 5482, 2051, 6133]",3.922,2.882,3.471,3.4107448763803026e-07,1.1003302374851754e-28,True
123,1,0,43,8,"[7503, 4241, 6168, 7350, 4496, 2753, 82, 7554, 2835]",4.214,2.895,3.732,8.573647547301385e-08,4.418958984429206e-34,True
124,1,0,43,9,"[1221, 3647, 4432, 8989, 3892, 6053, 2261, 5890, 9152, 5727]",3.996,2.896,3.743,8.182891745434903e-05,1.1172576793798365e-08,True
125,1,0,43,9,"[7079, 3817, 2798, 8282, 5183, 8935, 4612, 7874, 4286, 8445]",4.147,2.909,4.07,5.692158754281406e-08,5.998213200553429e-40,True
126,1,1,43,9,"[7454, 18, 104, 6872, 8132, 3447, 4870, 2799, 3389, 195]",4.08,2.91,3.806,1.275194588125346e-08,1.9106553030809235e-46,True
127,1,0,43,9,"[2029, 1703, 1540, 5454, 7126, 6107, 1866, 4965, 5128, 8227]",4.162,2.912,3.946,7.240422191539763e-05,3.5638106985546513e-09,True
128,1,0,43,9,"[4157, 3872, 2730, 4443, 5299, 3668, 6808, 7705, 8490, 8327]",3.406,2.923,3.25,0.0002594176177961618,0.0002519181738905301,True
129,1,0,43,9,"[764, 6992, 8175, 4913, 7155, 1732, 3445, 2140, 1610, 8828]",3.876,2.932,3.762,0.0008236958701668401,0.26406704387854013,False
130,1,0,43,9,"[6198, 2773, 6035, 7676, 9297, 8002, 4006, 9185, 4373, 7839]",3.99,3.0,3.924,0.0007832996505154008,0.21880342281150958,False
131,1,0,43,9,"[1139, 8713, 5451, 5288, 8224, 2678, 8387, 8550, 5125, 2352]",3.461,3.019,3.349,9.702826585612125e-05,5.387301389578512e-08,True
132,1,3,43,9,"[4139, 7401, 7159, 3895, 82, 265, 4539, 3652, 4671, 8107]",4.043,3.055,3.804,1.3490911149061107e-09,3.3563974166801864e-56,True
133,1,3,43,9,"[357, 7148, 9217, 5954, 8564, 3886, 5302, 216, 8380, 4977]",4.283,3.057,3.897,1.491676194635077e-05,8.057898168891921e-16,True
134,1,4,43,9,"[298, 1077, 148, 1429, 46, 1884, 339, 894, 537, 3601]",4.69,3.095,4.124,7.310314846780212e-07,7.279158118472838e-29,True
135,1,0,43,9,"[466, 7214, 4105, 965, 4278, 3951, 7378, 221, 3616, 3462]",4.294,3.109,4.178,9.104550117023862e-06,6.079527791221526e-18,True
136,1,2,43,9,"[2079, 6157, 2732, 1033, 1381, 7342, 2860, 3594, 5560, 8822]",4.72,3.12,4.466,5.033648590416767e-09,1.754994069149618e-50,True
137,1,0,43,8,"[6939, 1618, 578, 1455, 8703, 5441, 8815, 2668, 8214]",4.22,3.122,4.0,3.708239267394127e-05,1.7060695613696919e-10,True
138,1,0,43,9,"[842, 883, 7753, 4777, 8039, 3798, 8661, 2626, 5399, 8916]",4.011,3.134,3.772,4.68381209272451e-05,5.699807321107329e-11,True
139,1,4,43,9,"[556, 194, 317, 1525, 7352, 1127, 1850, 6821, 1687, 4582]",4.413,3.166,4.138,4.309231507071751e-08,3.7093862543755614e-41,True
140,1,1,43,7,"[1961, 1492, 3449, 3396, 107, 31, 6874, 8121]",4.135,3.18,3.951,1.7425226956987956e-05,1.2260690123318133e-11,True
141,1,0,43,9,"[6766, 8560, 2852, 3341, 4197, 5298, 5135, 9213, 8397, 884]",3.554,3.216,3.342,0.00231524327112775,0.9985505551132898,False
142,1,0,43,9,"[913, 3431, 9140, 8977, 5225, 9303, 750, 6041, 5062, 7753]",4.082,3.221,3.982,5.933282184350779e-05,5.445970872167292e-10,True
143,1,2,43,9,"[2067, 6145, 431, 45, 2720, 1945, 330, 5959, 1882, 8406]",4.616,3.279,4.186,4.263443586033073e-09,3.3346850358014216e-51,True
144,1,0,43,9,"[1351, 1424, 545, 708, 2840, 6427, 9363, 2046, 3165, 7609]",5.382,3.283,5.141,0.0003867363464134716,0.0046864704284465515,True
145,1,2,43,9,"[609, 1917, 4364, 9256, 1793, 5994, 784, 2569, 5341, 8604]",4.451,3.359,3.957,6.482176537382577e-05,1.2583889225260733e-09,True
146,1,1,43,9,"[1300, 3578, 4145, 2711, 3416, 591, 6897, 2832, 1779, 6256]",4.526,3.38,4.292,1.5290792509507845e-08,1.1741082820809977e-45,True
147,1,3,43,9,"[371, 4853, 8446, 7424, 231, 575, 1923, 8115, 1760, 1597]",4.371,3.431,4.124,2.761449097534156e-06,4.231229153941431e-23,True
148,1,0,43,8,"[809, 1196, 6783, 2869, 1013, 4153, 4989, 4214, 2145]",4.93,3.445,4.774,7.92196787837652e-05,1.1043754441422377e-07,True
149,1,0,43,9,"[4118, 4281, 3262, 3180, 9327, 1131, 7900, 7217, 4607, 6065]",4.19,3.457,4.04,0.00024315380269470885,0.00015131169227614714,True
150,1,2,43,9,"[6210, 3996, 9011, 7543, 7259, 8359, 93, 713, 5749, 1920]",4.658,3.477,4.462,0.0008628003949715047,0.31041624620295344,False
151,1,4,43,9,"[996, 541, 53, 342, 150, 1080, 419, 7226, 4567, 7044]",4.599,3.647,4.529,5.844219354700502e-06,7.426557216779555e-20,True
152,1,0,43,9,"[1209, 3635, 4563, 4400, 4165, 4451, 4777, 7713, 3880, 8926]",4.104,3.73,4.031,0.0001229480480589916,4.603413378306129e-07,True
153,1,0,43,9,"[626, 7335, 3411, 7171, 230, 332, 41, 7304, 729, 1378]",5.315,3.739,5.092,1.3545305870456052e-05,3.10820418860949e-16,True
154,1,4,43,9,"[134, 5179, 4896, 8605, 8441, 5995, 2570, 2243, 8278, 5669]",4.555,3.816,4.485,5.1192446260842925e-08,2.0765012832997658e-40,True
155,1,3,43,9,"[280, 1191, 4135, 4533, 7398, 2799, 7797, 1587, 483, 9395]",4.764,3.825,4.437,2.106067666795729e-05,2.405226650339355e-14,True
156,1,4,43,9,"[1286, 932, 1058, 611, 91, 1197, 455, 6986, 635, 7313]",4.856,3.91,4.668,1.2293085904852252e-06,1.310564405761837e-26,True
157,1,0,43,9,"[953, 8956, 8426, 5857, 5816, 2391, 8466, 7202, 7681, 9078]",4.188,3.911,4.118,4.0977931876743195e-05,1.5750813706286697e-11,True
158,1,0,43,9,"[796, 1183, 6770, 889, 562, 918, 8727, 8564, 2529, 8890]",4.968,3.916,4.78,9.030199934046651e-05,2.7825571996074263e-08,True
159,1,11,43,9,"[7470, 4208, 3236, 1612, 5683, 7905, 5194, 8456, 4643, 5030]",5.172,4.0,4.897,2.5161434206335083e-10,1.7093012204730674e-63,True
0,4,"0,2,3,1",86,7,"[4628, 7890, 4424, 5199, 3649, 4302, 2426, 8461]",8.849,1.703,8.769,2.7354699534107435e-41,5.19117463231156e-298,True
1,1,0,86,9,"[5522, 8784, 6174, 2097, 4707, 2749, 7969, 3565, 4217, 7347]",6.503,0.912,5.621,1.5850027562621732e-07,1.6601562388632923e-35,True
2,4,"0,2,1,3",86,8,"[4605, 7867, 4279, 7704, 4360, 3626, 8438, 8275, 2403]",8.851,1.806,8.677,8.245768886795206e-42,0.0,True
3,1,0,86,9,"[4757, 8019, 6062, 8998, 2637, 9161, 3778, 5899, 4390, 5736]",5.661,0.929,5.434,3.975001936078006e-09,1.636069802346754e-51,True
4,1,0,86,9,"[5498, 8760, 6151, 2725, 2073, 4683, 7945, 6273, 4193, 3011]",7.081,1.084,6.388,8.390602454295689e-08,2.8711772305171464e-38,True
5,1,0,86,9,"[4734, 7996, 9301, 6039, 5672, 2247, 8934, 2614, 2410, 4367]",4.55,1.1,4.433,7.298879617878191e-09,7.128167940407192e-49,True
6,1,0,86,7,"[9412, 9365, 1335, 3353, 6778, 104, 7283, 7436]",8.25,1.14,6.743,4.4989594812538825e-08,2.7780602310587954e-32,True
7,3,"0,1,2",86,9,"[4577, 7839, 4414, 7676, 4740, 8002, 3680, 4332, 2416, 5189]",7.764,1.825,6.862,4.149622972823655e-28,2.5149519227069254e-241,True
8,1,0,86,8,"[4553, 7815, 4390, 3656, 6021, 2229, 9283, 2596, 2392]",5.394,1.225,5.253,1.221502776055143e-07,1.0573645096715602e-32,True
9,1,0,86,9,"[5472, 8734, 6124, 2699, 7144, 4524, 7796, 7919, 4657, 6410]",6.712,1.267,6.204,4.2550819632856954e-08,3.231193615269608e-41,True
10,1,0,86,9,"[5560, 8822, 2135, 8170, 4908, 5723, 8985, 9148, 8496, 5886]",4.348,1.374,4.115,2.793445552642521e-05,3.7771575774657385e-13,True
11,1,0,86,9,"[4869, 8131, 2096, 7478, 5521, 8783, 58, 6174, 2749, 3758]",7.745,1.399,7.146,5.7955863410089366e-06,6.755875605371851e-20,True
12,1,0,86,9,"[5448, 8710, 2675, 6101, 6386, 6753, 3124, 3287, 6549, 3858]",5.351,1.426,4.929,4.139110556080763e-07,2.44321087699379e-31,True
13,1,0,86,9,"[5260, 8522, 2487, 8359, 5097, 2324, 8196, 5912, 5749, 2161]",3.68,1.525,2.933,2.8387517035116757e-06,5.508964198364427e-23,True
14,1,0,86,9,"[8304, 5205, 8467, 2269, 5042, 2432, 5694, 8630, 5368, 8956]",3.304,1.543,2.425,3.6931098069495154e-05,5.701866738667916e-12,True
15,1,0,86,9,"[5584, 8846, 2159, 2322, 5747, 9009, 2485, 8194, 5910, 8520]",3.601,1.551,3.247,2.7982345022161602e-05,3.840827385492591e-13,True
16,1,0,86,9,"[5399, 8661, 8335, 2626, 2300, 8498, 5236, 5073, 2463, 5725]",3.802,1.599,2.995,1.2644664337342128e-05,1.556345854251213e-16,True
17,1,0,86,9,"[5633, 8895, 2371, 2208, 5796, 9058, 8243, 8406, 5144, 2534]",3.669,1.709,2.623,4.922156223008452e-05,9.071742447835076e-11,True
18,1,0,86,9,"[5342, 8604, 2569, 5179, 8441, 8278, 2243, 2406, 5016, 5994]",4.1,1.727,3.541,5.695908049721688e-05,3.654729582242436e-10,True
19,1,0,86,9,"[9256, 5994, 2569, 9093, 5831, 8930, 5668, 8604, 2406, 5015]",4.381,1.752,3.563,8.039012038081546e-05,9.371461771892593e-09,True
20,1,0,86,9,"[5301, 8563, 2528, 8400, 5138, 2365, 8237, 5953, 2202, 5627]",4.188,1.781,3.639,5.3930883111645e-06,3.300596061098863e-20,True
21,1,0,86,9,"[8871, 5609, 5772, 9034, 2184, 2347, 5935, 2510, 9197, 8545]",4.026,1.83,3.178,0.00013062919059608497,7.820608107044824e-07,True
22,1,0,86,9,"[9220, 5958, 2533, 5795, 9057, 8568, 8894, 5632, 2370, 4979]",4.39,1.859,3.871,7.006563866575495e-05,2.5902572222665375e-09,True
23,1,0,86,9,"[5423, 8685, 2650, 2324, 5097, 8359, 2161, 8522, 4934, 8196]",3.615,1.908,3.248,1.0037074308481666e-05,1.5808035447702837e-17,True
24,1,0,86,9,"[5858, 8957, 9120, 2433, 5695, 2270, 8468, 8305, 5206, 9283]",3.693,1.936,2.688,4.8224978159202404e-05,7.457309073355039e-11,True
25,1,0,86,9,"[6453, 6616, 3028, 3191, 6290, 4699, 3109, 7635, 7961, 2946]",5.651,1.997,5.279,1.2070175278450789e-05,9.824758874141867e-17,True
26,1,0,86,9,"[6585, 6422, 2997, 3160, 6259, 2915, 4668, 7604, 4179, 7808]",5.528,2.245,5.092,2.4860792513909098e-05,1.208983525509674e-13,True
27,1,0,86,5,"[3052, 6477, 3215, 6681, 2889, 6314]",4.434,2.676,3.707,3.8987797832049725e-05,2.626794010583148e-06,False
28,1,2,86,9,"[4780, 8042, 4291, 7859, 4597, 3740, 4699, 7981, 3639, 397]",7.758,2.784,7.515,2.7547407857713016e-14,4.180716177765951e-103,True
29,1,2,86,9,"[4846, 8108, 219, 5438, 6090, 3848, 7762, 4500, 2665, 8699]",7.945,2.829,7.581,3.5730549915436425e-14,5.634304279576299e-102,True
30,1,4,86,9,"[4822, 8084, 1397, 2049, 7145, 500, 13, 5477, 961, 4527]",8.174,2.83,6.747,7.298896643964371e-15,7.128783621821433e-109,True
31,1,3,86,9,"[1575, 1738, 1901, 5162, 5815, 9077, 2390, 8425, 5652, 8262]",6.029,3.248,5.413,1.1618893543251308e-14,7.448880716721021e-107,True
32,1,0,86,9,"[2974, 6562, 6399, 3300, 3137, 6236, 6481, 4156, 3667, 6644]",5.513,3.334,3.902,5.893928044594105e-05,5.056820932368904e-10,True
33,1,3,86,9,"[1610, 1773, 1936, 9112, 2425, 5198, 5850, 8460, 5687, 8297]",5.668,3.394,5.221,1.2715280461557419e-14,1.835281694643894e-106,True
34,1,0,86,9,"[1524, 1687, 1850, 4949, 8864, 5765, 5602, 2176, 8211, 7110]",6.498,3.405,6.225,1.6221956696609213e-07,2.0934720653947597e-35,True
35,1,0,86,9,"[6849, 3587, 3913, 4005, 2823, 7991, 6737, 4729, 1528, 7175]",7.933,3.429,7.641,1.0163762855213716e-06,1.9372073868692434e-27,True
36,1,0,86,9,"[1651, 1977, 1488, 1814, 8175, 5076, 4913, 2140, 5729, 8338]",6.362,3.433,5.977,2.1534186902649506e-07,3.5556606747614784e-34,True
37,1,0,86,9,"[3955, 7217, 8318, 3629, 5056, 5219, 4363, 8481, 3262, 4281]",4.938,3.526,4.714,1.7583625265233616e-09,4.693760168491252e-55,True
38,1,0,86,8,"[6361, 2936, 6524, 3099, 3262, 2324, 5097, 5423, 2161]",5.182,3.573,4.776,3.0437165408780128e-05,3.0225359381556436e-11,True
39,1,2,86,9,"[1465, 8152, 4890, 2117, 8805, 5543, 3422, 2628, 6054, 8989]",7.829,3.654,5.36,2.1010896271192966e-12,2.785409633624524e-84,True
40,1,0,86,9,"[7053, 3791, 1732, 1895, 5157, 7736, 8419, 2384, 4443, 3638]",6.786,3.782,6.618,2.2505720494258552e-12,5.5382492206967475e-84,True
41,1,0,86,9,"[7581, 4645, 7907, 4156, 3666, 6562, 3300, 6725, 3137, 2892]",5.311,4.004,4.902,1.9962010454696048e-05,1.404946313221287e-14,True
42,1,0,86,9,"[1552, 1715, 1878, 4977, 8892, 5793, 8239, 9055, 5630, 2204]",6.356,4.014,6.151,9.669571893244013e-08,1.186186687166807e-37,True
43,1,2,86,7,"[3379, 9401, 28, 2015, 6795, 7110, 2673, 429]",7.25,4.064,7.079,7.366750305999727e-09,1.4361196403984463e-38,True
44,1,1,86,9,"[7525, 5568, 8830, 4263, 4915, 8177, 2143, 532, 3611, 3457]",6.385,4.097,4.596,5.07161858858207e-07,1.8621160918281297e-30,True
45,1,1,86,8,"[7313, 9408, 3540, 1745, 1268, 2024, 6101, 2675, 461]",7.667,4.102,6.582,4.745570212137385e-16,2.1341448748049575e-108,True
46,1,0,86,9,"[6338, 6501, 2913, 3076, 3239, 8336, 2301, 7877, 8662, 5400]",5.203,4.126,5.026,3.121198837408084e-05,1.1135487866377134e-12,True
47,1,0,86,9,"[3884, 3721, 4047, 7799, 4537, 2457, 7146, 7635, 6127, 8492]",6.101,4.181,5.798,5.888601906426558e-08,8.324235503616943e-40,True
48,1,5,86,9,"[4471, 7733, 316, 8182, 3554, 8834, 1095, 1255, 4920, 8997]",8.843,4.257,8.722,4.0176200824524494e-17,1.8202538429156924e-131,True
49,1,0,86,9,"[9324, 6062, 9161, 5899, 8998, 8182, 2474, 2963, 3289, 8672]",5.942,5.149,5.778,9.67279176919016e-06,1.095696811369732e-17,True
50,1,3,86,9,"[4114, 7376, 9437, 3870, 7135, 1316, 4440, 3447, 4350, 687]",7.71,4.382,7.209,4.2512579598388417e-14,3.203449448050432e-101,True
51,1,6,86,9,"[6911, 3649, 4601, 7863, 7536, 4820, 1337, 276, 3046, 4707]",9.216,4.54,9.146,3.4494146307739706e-19,3.961843401124945e-152,True
52,1,1,86,9,"[3822, 7614, 7940, 4678, 4352, 5983, 2354, 5045, 2436, 8593]",5.562,4.549,5.255,2.8815082812552655e-08,6.554414853449846e-43,True
53,1,0,86,8,"[3329, 6754, 8711, 5449, 3859, 6947, 2962, 6224, 6550]",6.267,4.589,5.849,1.4500083572808127e-05,4.376662850834489e-14,True
54,1,0,86,9,"[7087, 3825, 4304, 6374, 3112, 3214, 2337, 4477, 1684, 9024]",7.036,4.619,6.84,6.253814374033072e-10,1.5201652894420436e-59,True
55,1,2,86,9,"[7024, 3762, 531, 1327, 1391, 7524, 5163, 358, 3493, 1514]",8.523,4.877,8.214,2.1578984421711586e-12,3.6370837463592313e-84,True
56,1,1,86,9,"[2783, 6208, 7135, 8818, 3089, 1356, 5556, 4251, 1111, 1213]",7.36,4.932,6.83,2.0360437916204374e-06,1.998377583359396e-24,True
57,1,0,86,9,"[6872, 3610, 3936, 4028, 7198, 4905, 1551, 8167, 2132, 7616]",7.188,4.971,6.859,2.005522496827501e-06,1.7186848771696566e-24,True
58,1,0,86,9,"[7501, 4239, 7552, 4494, 4892, 7185, 2761, 8154, 3923, 2119]",6.736,4.992,6.564,2.0049795761191112e-11,1.743985015368489e-74,True
59,1,7,86,9,"[6995, 3733, 9260, 1422, 3896, 506, 7055, 5997, 4163, 5367]",7.881,5.068,7.622,7.793871994359678e-17,1.3739659858376385e-128,True
60,1,3,86,9,"[7399, 4137, 2796, 1188, 1898, 3893, 4994, 4538, 7158, 1735]",8.025,5.096,7.705,1.85482198166236e-12,8.006922564948423e-85,True
61,1,4,86,9,"[931, 88, 453, 7729, 7608, 2124, 1284, 3718, 1197, 9393]",7.482,5.167,7.003,4.3904419286099437e-10,4.421035675508838e-61,True
62,1,0,86,8,"[3982, 7652, 2392, 2555, 5817, 7815, 4349, 3656, 8427]",5.85,5.257,5.69,5.434823343790719e-09,7.232308988485984e-45,True
63,1,3,86,9,"[7240, 3978, 7820, 7322, 4558, 3530, 4219, 1655, 8533, 840]",8.752,5.412,8.324,2.0382349773211501e-16,2.055823352224179e-124,True
64,1,0,86,9,"[2849, 6763, 6213, 6519, 3175, 3613, 5132, 3257, 9210, 6682]",6.4,5.274,6.14,1.178908537145102e-05,7.781095772894803e-17,True
65,1,0,86,9,"[6826, 3564, 4053, 3890, 4705, 7967, 2799, 3727, 3982, 210]",7.805,5.297,7.581,4.722538102035846e-06,8.800070902715991e-21,True
66,1,7,86,8,"[6972, 3710, 3873, 9236, 4281, 4525, 9032, 4199, 4140]",8.218,5.306,7.827,6.060744782818618e-15,1.9291332875789938e-98,True
67,1,2,86,9,"[639, 498, 1069, 1358, 1010, 3575, 690, 4319, 324, 6837]",8.227,5.512,7.593,9.896165710579835e-14,1.496624612239087e-97,True
68,1,0,86,9,"[4076, 3913, 1456, 3220, 3016, 3750, 5534, 6115, 6686, 8796]",7.488,5.58,7.399,2.4295905824806827e-08,1.1903731231389138e-43,True
69,1,1,86,9,"[175, 1104, 2101, 725, 776, 532, 9391, 1020, 7129, 7434]",8.648,5.697,8.433,2.8514552079601195e-12,5.9034898680793386e-83,True
70,1,2,86,9,"[610, 3546, 661, 6808, 8734, 468, 2030, 5472, 981, 1040]",8.615,5.784,8.132,2.4760924180578782e-12,1.4391689753607775e-83,True
71,1,0,86,9,"[1152, 8237, 5627, 2202, 4975, 8400, 8889, 2528, 5138, 5301]",6.564,5.809,6.25,2.3688966325773025e-06,9.057725050883072e-24,True
72,1,0,86,9,"[130, 7255, 6928, 6103, 8713, 5450, 3350, 4645, 7907, 761]",8.078,6.011,7.865,3.3733067632932316e-07,3.1603582225621963e-32,True
73,1,0,86,9,"[804, 1008, 315, 1191, 7715, 1976, 5361, 4984, 8847, 2374]",7.258,6.149,7.067,1.3486033836977254e-07,3.302021292503464e-36,True
74,1,0,86,9,"[863, 5277, 8539, 5114, 8376, 2504, 8213, 2341, 4951, 8641]",6.809,6.261,6.713,4.180041990638926e-07,2.6957634376249865e-31,True
75,1,4,86,9,"[555, 1784, 699, 1946, 8005, 4255, 5046, 1620, 4743, 9124]",8.235,6.316,7.818,3.8643308800768126e-13,1.2336340475697362e-91,True
76,1,0,86,9,"[897, 8247, 5148, 8410, 4985, 8899, 5637, 2375, 2212, 7044]",7.033,6.631,6.901,7.410386732552878e-07,8.242754733891691e-29,True
77,1,2,86,9,"[253, 7357, 8138, 4876, 9424, 6410, 2104, 7126, 2821, 1452]",7.874,6.919,7.769,1.5903491675693947e-09,1.7193416649000057e-55,True
78,1,1,86,9,"[582, 8002, 4740, 5800, 7839, 6616, 4577, 5637, 2375, 5984]",7.86,7.268,7.806,2.0728982331914308e-11,2.4334533787881978e-74,True
0,4,"0,2,3,1",130,8,"[4583, 7845, 4379, 2381, 8416, 5154, 7641, 8253, 5643]",11.251,2.297,11.024,2.9081472521754355e-57,0.0,True
1,4,"0,2,3,1",130,8,"[4618, 7880, 3639, 3843, 7574, 4292, 2396, 5658, 5433]",11.282,2.489,11.065,2.3497620285722063e-61,0.0,True
2,2,"0,2",130,9,"[4660, 7922, 3681, 7596, 4171, 7698, 4334, 4579, 4252, 7800]",9.63,1.78,9.419,4.6456461084601434e-33,7.68911549204403e-291,True
3,1,0,130,9,"[5515, 8777, 2090, 6167, 2742, 4699, 8125, 4863, 7962, 6290]",8.603,1.242,7.936,2.039365697492861e-09,2.0434245636486665e-54,True
4,4,"0,2,1,3",130,9,"[4545, 7807, 4382, 7644, 2221, 2384, 5157, 8256, 9153, 8582]",10.875,2.616,10.691,2.351474886245327e-52,0.0,True
5,1,0,130,9,"[5474, 8736, 2701, 6126, 2049, 4169, 4659, 7921, 6412, 7299]",9.093,1.505,8.313,1.3716374894531172e-09,3.870824465154751e-56,True
6,2,"0,1",130,9,"[8679, 5417, 2644, 5091, 2318, 6069, 2481, 8516, 9168, 5743]",7.564,2.087,7.266,7.994743329083817e-24,1.751702712782797e-198,True
7,1,0,130,9,"[5564, 8826, 2139, 8174, 5727, 8989, 2302, 2465, 8500, 5890]",4.874,1.971,4.394,5.747943587247853e-07,6.43259988421029e-30,True
8,1,0,130,9,"[5211, 8473, 2438, 8310, 5048, 2275, 5863, 5700, 5374, 8636]",4.717,1.977,3.691,2.0210583648682076e-07,1.8640023846670018e-34,True
9,1,0,130,9,"[6006, 9268, 2581, 9105, 5843, 8616, 8942, 5680, 2418, 5354]",5.169,2.054,4.314,5.521463730183796e-07,4.304162482774309e-30,True
10,1,0,130,9,"[4905, 8167, 2132, 5557, 8820, 5068, 9146, 8330, 8983, 8493]",6.795,2.11,5.529,3.8700780785142016e-07,1.2335660468386652e-31,True
11,1,0,130,9,"[5260, 8522, 2487, 8359, 5097, 2324, 5912, 8196, 2161, 4934]",4.984,2.143,4.229,5.154274427004913e-08,2.1721879929521987e-40,True
12,1,0,130,9,"[5601, 8863, 2176, 2339, 5764, 9026, 8211, 8374, 2502, 8537]",4.564,2.144,3.658,9.490638101111747e-07,9.656360482173663e-28,True
13,1,0,130,9,"[5301, 8563, 2528, 8400, 5138, 2365, 8237, 5953, 2202, 5627]",5.251,2.198,4.509,9.725070048171293e-08,1.241589856309795e-37,True
14,1,0,130,9,"[9220, 5958, 2533, 9057, 5795, 8894, 8568, 5632, 2370, 4979]",5.448,2.231,4.629,1.145839377482609e-06,6.3439470483823445e-27,True
15,4,"2,0,4,3",130,9,"[4773, 8035, 2000, 8688, 4651, 8362, 5426, 7261, 6078, 7913]",12.414,3.883,12.158,1.2794729082841532e-66,0.0,True
16,3,"0,2,3",130,9,"[4813, 8075, 2040, 8728, 5466, 1388, 2693, 4691, 7290, 7953]",11.989,3.92,11.853,3.0546817458309156e-42,0.0,True
17,1,0,130,9,"[5014, 8276, 5177, 8439, 2241, 5340, 5666, 8602, 2404, 9092]",4.996,2.633,4.717,3.216864443294337e-07,1.943289391270255e-32,True
18,2,"2,0",130,8,"[4735, 7997, 4368, 6040, 7671, 3634, 8976, 2615, 5714]",10.003,3.883,9.796,7.142343126365586e-31,8.36892294927269e-242,True
19,1,0,130,9,"[6587, 6424, 2999, 3162, 6261, 7606, 4670, 7932, 7810, 8381]",7.583,2.996,6.661,3.0193171709273993e-07,1.0312673292448006e-32,True
20,1,0,130,9,"[6459, 6622, 3197, 3034, 6296, 7641, 4705, 8416, 2575, 9262]",7.812,3.092,7.369,2.033940806388284e-07,1.986260372424477e-34,True
21,1,0,130,9,"[3247, 6509, 2921, 6346, 3084, 4592, 7854, 6672, 8670, 5408]",6.469,3.211,5.927,5.339467944296295e-07,3.078891916810492e-30,True
22,1,0,130,9,"[6549, 6386, 2961, 3124, 6223, 2879, 4632, 7894, 7772, 8343]",7.744,3.37,6.29,3.8157691037026e-07,1.0710416441274372e-31,True
23,1,0,130,6,"[9368, 3313, 7380, 3415, 6748, 7237, 1314]",10.283,3.847,9.124,4.69949177836163e-11,6.99891230136598e-49,True
24,2,"1,3",130,9,"[4511, 7773, 4348, 3696, 2595, 6020, 8629, 5367, 5204, 7610]",10.635,4.295,10.262,2.085796849813796e-27,2.559382650372501e-234,True
